,Date,Symbols,Close,High,Low,Open,Volume
404,2022-12-07,TSLA,174.04,179.38,172.218,175.03,84213284
405,2022-12-06,TSLA,179.82,183.65,175.33,181.215,92150823
406,2022-12-05,TSLA,182.45,191.27,180.55,189.44,93122667
407,2022-12-02,TSLA,194.86,196.25,191.11,191.78,73645922
408,2022-12-01,TSLA,194.7,198.92,191.8,197.08,80046213
409,2022-11-30,TSLA,194.7,194.76,180.6301,182.43,109186404
410,2022-11-29,TSLA,180.83,186.38,178.75,184.99,83357111
411,2022-11-28,TSLA,182.92,188.5,179.0,179.96,93038148
412,2022-11-25,TSLA,182.86,185.2,180.63,185.06,50672739
413,2022-11-23,TSLA,183.2,183.62,172.5,173.57,109536709
414,2022-11-22,TSLA,169.91,170.92,166.185,168.63,78452327
415,2022-11-21,TSLA,167.87,176.77,167.54,175.85,92882712
416,2022-11-18,TSLA,180.19,185.19,176.55,185.05,76048866
417,2022-11-17,TSLA,183.17,186.16,180.9,183.96,64335970
418,2022-11-16,TSLA,186.92,192.57,185.66,191.51,66567599
419,2022-11-15,TSLA,194.42,200.8237,192.06,195.88,91293785
420,2022-11-14,TSLA,190.95,195.73,186.34,192.77,92226649
421,2022-11-11,TSLA,195.97,196.52,182.59,186.0,114403575
422,2022-11-10,TSLA,190.72,191.0,180.03,189.9,132703015
423,2022-11-09,TSLA,177.59,195.89,177.12,190.775,127062659
424,2022-11-08,TSLA,191.3,195.2,186.75,194.02,128803404
425,2022-11-07,TSLA,197.08,208.9,196.66,208.65,93916520
426,2022-11-04,TSLA,207.47,223.8,203.08,222.6,98622212
427,2022-11-03,TSLA,215.31,221.2,210.14,211.36,56538848
428,2022-11-02,TSLA,214.98,227.8699,214.82,226.04,63070293
429,2022-11-01,TSLA,227.82,237.3951,227.28,234.05,62688822
430,2022-10-31,TSLA,227.54,229.85,221.94,226.19,61554341
431,2022-10-28,TSLA,228.52,228.86,216.35,225.4,69152386
432,2022-10-27,TSLA,225.09,233.81,222.85,229.77,61638824
433,2022-10-26,TSLA,224.64,230.6,218.2,219.4,85327078
434,2022-10-25,TSLA,222.415,224.3498,210.0,210.1,96507870
435,2022-10-24,TSLA,211.25,213.5,198.5863,205.82,100446765
436,2022-10-21,TSLA,214.44,214.66,203.8,206.415,75713754
437,2022-10-20,TSLA,207.28,215.55,202.0,208.28,117798062
438,2022-10-19,TSLA,222.04,222.93,217.78,219.8,66571479
439,2022-10-18,TSLA,220.19,229.82,217.25,229.5,75891905
440,2022-10-17,TSLA,219.35,221.86,209.45,210.04,79428810
441,2022-10-14,TSLA,204.99,226.26,204.16,224.01,94124511
442,2022-10-13,TSLA,221.72,222.99,206.22,208.3,91483045
443,2022-10-12,TSLA,217.24,219.2999,211.51,215.33,66860699
444,2022-10-11,TSLA,216.5,225.75,215.0,220.945,77013202
445,2022-10-10,TSLA,222.96,226.99,218.3582,223.93,67925018
446,2022-10-07,TSLA,223.07,234.5715,222.02,233.935,83916800
447,2022-10-06,TSLA,238.13,244.58,235.35,239.44,69298437
448,2022-10-05,TSLA,240.81,246.6697,233.27,245.01,86982673
449,2022-10-04,TSLA,249.44,257.5,242.01,250.53,109578535
450,2022-10-03,TSLA,242.4,255.16,241.01,254.5,98363541
451,2022-09-30,TSLA,265.25,275.57,262.47,266.145,67726598
452,2022-09-29,TSLA,268.21,283.65,265.78,282.76,77620642
453,2022-09-28,TSLA,287.81,289.0,277.57,283.08,54664809
454,2022-09-27,TSLA,282.94,288.67,277.51,283.84,61925185
455,2022-09-26,TSLA,276.01,284.09,270.31,271.83,58076913
456,2022-09-23,TSLA,275.33,284.5,272.82,283.09,63748362
457,2022-09-22,TSLA,288.59,301.29,285.82,299.86,70545413
458,2022-09-21,TSLA,300.8,313.8,300.63,308.29,62555656
459,2022-09-20,TSLA,308.73,313.33,305.58,306.91,61642783
460,2022-09-19,TSLA,309.07,309.84,297.8,300.09,60231156
461,2022-09-16,TSLA,303.35,303.71,295.6005,299.605,87087786
462,2022-09-15,TSLA,303.75,309.12,300.7247,301.825,64795523
463,2022-09-14,TSLA,302.61,306.0,291.64,292.13,72628653
464,2022-09-13,TSLA,292.13,297.3999,290.4,292.9,68229619
465,2022-09-12,TSLA,304.42,305.49,300.4,300.72,48674604
466,2022-09-09,TSLA,299.68,299.85,291.245,291.67,54470854
467,2022-09-08,TSLA,289.26,289.5,279.76,281.3,53713124
468,2022-09-07,TSLA,283.7,283.84,272.27,273.1,50028916
469,2022-09-06,TSLA,274.42,275.99,265.74,272.675,55859984
470,2022-09-02,TSLA,270.21,282.35,269.08,281.065,50890090
471,2022-09-01,TSLA,277.16,277.58,266.15,272.575,54287024
472,2022-08-31,TSLA,275.61,281.25,271.81,280.62,52107337
473,2022-08-30,TSLA,277.7,288.48,272.65,287.865,50541759
474,2022-08-29,TSLA,284.82,287.74,280.7,282.83,41864742
475,2022-08-26,TSLA,288.09,302.0,287.47,297.43,57163947
476,2022-08-25,TSLA,296.07,302.96,291.6,302.36,53230013
477,2022-08-24,TSLA,297.097,303.647,296.5,297.563,57259716
478,2022-08-23,TSLA,296.453,298.827,287.923,291.453,63985044
479,2022-08-22,TSLA,289.913,292.4,286.297,291.913,55843347
480,2022-08-19,TSLA,296.667,300.36,292.5,299.0,61395387
481,2022-08-18,TSLA,302.87,306.5,301.853,306.0,47500536
482,2022-08-17,TSLA,303.997,309.657,300.033,303.397,68765970
483,2022-08-16,TSLA,306.563,314.667,302.883,311.667,88136322
484,2022-08-15,TSLA,309.32,313.133,301.23,301.787,89359167
485,2022-08-12,TSLA,300.03,300.16,285.033,289.415,79657287
486,2022-08-11,TSLA,286.63,298.237,285.833,296.513,70155045
487,2022-08-10,TSLA,294.357,297.51,283.37,297.067,94918872
488,2022-08-09,TSLA,283.333,292.397,279.353,290.293,86244681
489,2022-08-08,TSLA,290.423,305.2,289.085,295.0,99365274
490,2022-08-05,TSLA,288.17,304.607,285.545,302.67,113172897
491,2022-08-04,TSLA,308.633,313.607,305.0,311.0,72256317
492,2022-08-03,TSLA,307.397,309.55,301.15,305.0,80091105
493,2022-08-02,TSLA,300.587,307.833,292.667,294.003,95577468
494,2022-08-01,TSLA,297.277,311.878,295.0,301.275,117042888
495,2022-07-29,TSLA,297.15,298.32,279.1,280.7,95312883
496,2022-07-28,TSLA,280.9,283.3,272.8,280.067,84722991
497,2022-07-27,TSLA,274.82,275.926,261.79,263.81,88109988
498,2022-07-26,TSLA,258.86,267.31,256.263,266.513,66820758
499,2022-07-25,TSLA,268.433,274.147,267.4,272.217,64073505
500,2022-07-22,TSLA,272.243,280.787,270.713,276.22,103472847
501,2022-07-21,TSLA,271.707,273.267,254.867,255.107,142032177
502,2022-07-20,TSLA,247.5,250.663,243.483,246.783,88864089
503,2022-07-19,TSLA,245.53,247.14,236.977,245.0,80890110
504,2022-07-18,TSLA,240.547,250.517,239.603,244.937,82537428
505,2022-07-15,TSLA,240.067,243.623,236.89,240.0,69683019
506,2022-07-14,TSLA,238.313,238.653,229.333,234.897,78557499
507,2022-07-13,TSLA,237.04,242.06,225.033,225.5,97954497
508,2022-07-12,TSLA,233.07,239.773,228.368,236.847,87930960
509,2022-07-11,TSLA,234.343,253.063,233.627,252.103,99509220
510,2022-07-08,TSLA,250.763,254.98,241.161,242.333,101854086
511,2022-07-07,TSLA,244.543,245.362,232.21,233.92,81930690
512,2022-07-06,TSLA,231.733,234.563,227.187,230.78,71853630
513,2022-07-05,TSLA,233.067,233.147,216.167,223.0,84779112
514,2022-07-01,TSLA,227.263,230.23,222.12,227.0,74460444
515,2022-06-30,TSLA,224.473,229.457,218.863,224.51,94600452
516,2022-06-29,TSLA,228.49,231.173,222.273,230.5,82897254
517,2022-06-28,TSLA,232.663,249.97,232.343,244.483,90666501
518,2022-06-27,TSLA,244.92,252.07,242.566,249.367,89178312
519,2022-06-24,TSLA,245.707,246.067,236.087,237.468,95770695
520,2022-06-23,TSLA,235.07,239.317,228.637,237.905,104202678
521,2022-06-22,TSLA,236.087,246.833,233.827,234.503,101527260
522,2022-06-21,TSLA,237.037,243.577,224.333,224.603,122792955
523,2022-06-17,TSLA,216.76,220.969,213.197,213.433,92641770
524,2022-06-16,TSLA,213.1,225.167,208.693,222.737,107390700
525,2022-06-15,TSLA,233.0,235.663,218.15,220.917,119131935
526,2022-06-14,TSLA,220.89,226.33,211.737,218.287,97988796
527,2022-06-13,TSLA,215.737,226.633,214.683,223.167,102767262
528,2022-06-10,TSLA,232.23,239.5,227.913,235.157,98090898
529,2022-06-09,TSLA,239.707,255.547,239.327,249.34,96491307
530,2022-06-08,TSLA,241.867,249.963,239.177,240.087,76210620
531,2022-06-07,TSLA,238.887,239.997,230.093,234.0,72808602
532,2022-06-06,TSLA,238.28,244.867,234.35,244.353,84204522
533,2022-06-03,TSLA,234.517,247.797,233.418,243.225,112393737
534,2022-06-02,TSLA,258.333,264.21,242.067,244.157,93473118
535,2022-06-01,TSLA,246.79,257.327,243.64,251.72,77247963
536,2022-05-31,TSLA,252.753,259.6,244.743,257.947,101914371
537,2022-05-27,TSLA,253.21,253.267,240.177,241.083,89294982
538,2022-05-26,TSLA,235.91,239.557,217.887,220.473,106003344
539,2022-05-25,TSLA,219.6,223.107,207.67,207.95,92139324
540,2022-05-24,TSLA,209.387,217.973,206.857,217.843,89092515
541,2022-05-23,TSLA,224.967,226.652,212.687,218.34,88903638
542,2022-05-20,TSLA,221.3,240.527,211.0,237.997,144973305
543,2022-05-19,TSLA,236.473,244.667,231.37,235.667,90296673
544,2022-05-18,TSLA,236.603,253.5,233.603,248.173,87811812
545,2022-05-17,TSLA,253.87,254.827,242.95,249.12,80236110
546,2022-05-16,TSLA,241.457,256.587,239.696,255.72,86098539
547,2022-05-13,TSLA,256.53,262.45,250.522,257.827,92150724
548,2022-05-12,TSLA,242.667,253.22,226.667,233.667,140312862
549,2022-05-11,TSLA,244.667,269.923,242.4,265.0,97224459
550,2022-05-10,TSLA,266.68,275.12,258.083,273.103,84401631
551,2022-05-09,TSLA,262.37,281.877,260.383,278.817,90810222
552,2022-05-06,TSLA,288.55,296.0,281.035,295.667,72903111
553,2022-05-05,TSLA,291.093,315.2,285.9,313.07,92519193
554,2022-05-04,TSLA,317.54,318.5,295.093,301.313,81643704
555,2022-05-03,TSLA,303.083,308.027,296.197,301.06,63709575
556,2022-05-02,TSLA,300.98,302.12,282.677,286.923,75781371
557,2022-04-29,TSLA,290.253,311.467,290.0,300.75,88132995
558,2022-04-28,TSLA,292.503,300.0,273.9,299.993,124948527
559,2022-04-27,TSLA,293.837,306.0,292.453,299.527,76956396
560,2022-04-26,TSLA,292.14,333.333,291.667,331.81,136133667
561,2022-04-25,TSLA,332.673,336.207,325.1,326.323,68341335
562,2022-04-22,TSLA,335.017,344.95,331.333,338.303,69696558
563,2022-04-21,TSLA,336.26,364.073,332.138,358.243,105416337
564,2022-04-20,TSLA,325.733,344.667,325.083,343.333,70711326
565,2022-04-19,TSLA,342.717,344.98,331.775,335.02,49847832
566,2022-04-18,TSLA,334.763,338.307,324.47,329.677,51715221
567,2022-04-14,TSLA,328.333,337.57,327.397,333.097,58422405
568,2022-04-13,TSLA,340.79,342.08,324.366,327.025,55121211
569,2022-04-12,TSLA,328.983,340.397,325.533,332.547,65976096
570,2022-04-11,TSLA,325.31,336.156,324.88,326.8,59357205
571,2022-04-08,TSLA,341.83,349.48,340.812,347.737,55013688
572,2022-04-07,TSLA,352.42,358.863,340.513,350.797,79447059
573,2022-04-06,TSLA,348.587,359.667,342.567,357.823,89348535
574,2022-04-05,TSLA,363.753,384.29,362.433,378.767,80075019
575,2022-04-04,TSLA,381.817,383.303,357.51,363.127,82177701
576,2022-04-01,TSLA,361.53,364.917,355.547,360.383,54263223
577,2022-03-31,TSLA,359.2,367.713,358.88,364.857,48992757
578,2022-03-30,TSLA,364.663,371.317,361.333,363.723,59865006
579,2022-03-29,TSLA,366.523,371.59,357.703,369.33,73614819
580,2022-03-28,TSLA,363.947,365.96,351.2,355.033,102506079
581,2022-03-25,TSLA,336.88,340.6,332.44,336.0,62031546
582,2022-03-24,TSLA,337.973,341.497,329.6,336.577,68920878
583,2022-03-23,TSLA,333.037,346.9,325.467,326.647,120676149
584,2022-03-22,TSLA,331.327,332.62,307.25,310.0,105868557
585,2022-03-21,TSLA,307.053,314.283,302.363,304.993,81981648
586,2022-03-18,TSLA,301.797,302.617,289.13,291.497,100414191
587,2022-03-17,TSLA,290.533,291.667,275.239,276.997,66582972
588,2022-03-16,TSLA,280.077,280.667,267.42,269.667,84028821
589,2022-03-15,TSLA,267.297,268.523,252.19,258.423,66841143
590,2022-03-14,TSLA,255.457,266.9,252.013,260.203,71152263
591,2022-03-11,TSLA,265.117,281.267,264.59,280.066,67037166
592,2022-03-10,TSLA,279.433,284.817,270.12,283.817,58648644
593,2022-03-09,TSLA,286.323,286.853,277.337,279.827,59183979
594,2022-03-08,TSLA,274.8,283.33,260.723,265.177,80399106
595,2022-03-07,TSLA,268.193,288.713,268.19,285.433,72494172
596,2022-03-04,TSLA,279.43,285.217,275.054,283.033,67179861
597,2022-03-03,TSLA,279.763,295.48,277.533,292.923,61623507
598,2022-03-02,TSLA,293.297,295.493,281.424,290.71,74643438
599,2022-03-01,TSLA,288.123,296.627,284.593,289.893,74766861
600,2022-02-28,TSLA,290.143,292.287,271.569,271.67,99006867
601,2022-02-25,TSLA,269.957,273.167,260.8,269.743,76067763
602,2022-02-24,TSLA,266.923,267.493,233.333,233.463,135322275
603,2022-02-23,TSLA,254.68,278.433,253.52,276.81,95257008
604,2022-02-22,TSLA,273.843,285.578,267.033,278.043,83288202
605,2022-02-18,TSLA,285.66,295.623,279.203,295.333,68501841
606,2022-02-17,TSLA,292.117,306.167,291.367,304.42,55178418
607,2022-02-16,TSLA,307.797,308.81,300.403,304.683,51294396
608,2022-02-15,TSLA,307.477,307.667,297.792,300.0,57649542
609,2022-02-14,TSLA,291.92,299.627,284.383,287.19,67756416
610,2022-02-11,TSLA,286.667,305.32,283.567,303.21,79645869
611,2022-02-10,TSLA,301.517,314.603,298.9,302.79,66126831
612,2022-02-09,TSLA,310.667,315.423,306.667,311.667,52259544
613,2022-02-08,TSLA,307.333,308.763,298.267,301.843,50729013
614,2022-02-07,TSLA,302.447,315.923,300.903,307.93,60994464
615,2022-02-04,TSLA,307.773,312.167,293.723,299.073,73625466
616,2022-02-03,TSLA,297.047,312.333,293.507,294.0,78855558
617,2022-02-02,TSLA,301.887,310.5,296.47,309.393,66793035
618,2022-02-01,TSLA,310.417,314.567,301.667,311.737,73138338
619,2022-01-31,TSLA,312.24,312.663,287.35,290.903,104436096
620,2022-01-28,TSLA,282.117,285.833,264.003,277.187,134788950
621,2022-01-27,TSLA,276.367,311.797,276.333,311.12,147109569
622,2022-01-26,TSLA,312.47,329.23,302.0,317.477,104867283
623,2022-01-25,TSLA,306.133,317.087,301.07,304.733,86595906
624,2022-01-24,TSLA,310.0,311.171,283.823,301.587,152375142
625,2022-01-21,TSLA,314.633,334.85,313.5,332.113,103416027
626,2022-01-20,TSLA,332.09,347.22,331.333,336.577,70488744
627,2022-01-19,TSLA,331.883,351.557,331.667,347.235,75442488
628,2022-01-18,TSLA,343.503,356.93,338.687,342.202,66989409
629,2022-01-14,TSLA,349.87,350.667,337.793,339.96,72924411
630,2022-01-13,TSLA,343.853,371.867,342.18,369.688,97209792
631,2022-01-12,TSLA,368.74,371.613,357.53,359.617,83739015
632,2022-01-11,TSLA,354.8,358.617,346.273,351.223,66063210
633,2022-01-10,TSLA,352.707,353.033,326.667,333.333,91814877
634,2022-01-07,TSLA,342.32,360.31,336.667,360.123,84164748
635,2022-01-06,TSLA,354.9,362.667,340.167,359.0,90336474
636,2022-01-05,TSLA,362.707,390.113,360.337,382.217,80119797
637,2022-01-04,TSLA,383.197,402.667,374.35,396.517,100248258
638,2022-01-03,TSLA,399.927,400.357,378.68,382.583,104686047
639,2021-12-31,TSLA,352.26,360.667,351.53,357.815,40733625
640,2021-12-30,TSLA,356.78,365.183,351.05,353.777,47040939
641,2021-12-29,TSLA,362.063,368.0,354.713,366.213,56154045
642,2021-12-28,TSLA,362.823,373.0,359.473,369.83,60323907
643,2021-12-27,TSLA,364.647,372.333,356.905,357.89,71145819
644,2021-12-23,TSLA,355.667,357.659,332.52,335.6,92713287
645,2021-12-22,TSLA,336.29,338.553,319.017,321.887,93634086
646,2021-12-21,TSLA,312.843,313.167,295.373,305.623,71517915
647,2021-12-20,TSLA,299.98,307.229,297.797,303.567,56480013
648,2021-12-17,TSLA,310.857,320.22,303.013,304.923,100880262
649,2021-12-16,TSLA,308.973,331.66,307.283,331.5,82771449
650,2021-12-15,TSLA,325.33,326.25,309.417,317.737,75169230
651,2021-12-14,TSLA,319.503,322.137,310.0,315.0,70806270
652,2021-12-13,TSLA,322.137,335.0,317.14,333.697,78595506
653,2021-12-10,TSLA,339.01,340.327,327.51,336.25,59664366
654,2021-12-09,TSLA,334.6,354.163,334.12,353.547,59438496
655,2021-12-08,TSLA,356.32,357.46,344.333,350.903,41906370
656,2021-12-07,TSLA,350.583,352.558,342.27,348.067,56084571
657,2021-12-06,TSLA,336.337,340.547,316.833,333.837,81663111
658,2021-12-03,TSLA,338.323,363.525,333.403,361.597,92321985
659,2021-12-02,TSLA,361.533,371.0,352.217,366.353,73114869
660,2021-12-01,TSLA,365.0,390.947,363.587,386.898,68804094
661,2021-11-30,TSLA,381.587,389.333,372.667,381.457,81276114
662,2021-11-29,TSLA,378.997,380.89,366.73,366.997,58393401
663,2021-11-26,TSLA,360.64,369.594,360.333,366.49,35042670
664,2021-11-24,TSLA,372.0,377.59,354.0,360.13,67680714
665,2021-11-23,TSLA,369.677,393.5,354.233,389.17,108515100
666,2021-11-22,TSLA,385.623,400.65,377.477,387.443,99217527
667,2021-11-19,TSLA,379.02,379.573,364.233,366.29,64926774
668,2021-11-18,TSLA,365.46,370.667,358.34,368.85,62696790
669,2021-11-17,TSLA,363.003,373.213,351.833,354.503,94336095
670,2021-11-16,TSLA,351.577,352.4,334.06,334.437,79627077
671,2021-11-15,TSLA,337.797,343.993,326.2,339.21,104326947
672,2021-11-12,TSLA,344.473,351.5,339.733,349.167,76719444
673,2021-11-11,TSLA,354.503,368.323,351.56,367.59,67189704
674,2021-11-10,TSLA,355.983,359.367,329.103,336.803,128408166
675,2021-11-09,TSLA,341.167,391.5,337.173,391.2,177317508
676,2021-11-08,TSLA,387.647,399.0,377.667,383.262,100337145
677,2021-11-05,TSLA,407.363,413.29,402.667,409.333,64886436
678,2021-11-04,TSLA,409.97,414.497,405.667,411.47,76192230
679,2021-11-03,TSLA,404.62,405.13,384.207,392.443,103885557
680,2021-11-02,TSLA,390.667,402.863,382.0,386.452,128213391
681,2021-11-01,TSLA,402.863,403.25,372.887,381.667,168146148
682,2021-10-29,TSLA,371.333,371.737,357.735,360.62,89755251
683,2021-10-28,TSLA,359.013,360.333,351.4,356.102,81639519
684,2021-10-27,TSLA,345.953,356.96,343.593,346.553,115579377
685,2021-10-26,TSLA,339.477,364.98,333.813,341.563,187244904
686,2021-10-25,TSLA,341.62,348.34,314.733,316.843,188556297
687,2021-10-22,TSLA,303.227,303.333,296.987,298.5,68642505
688,2021-10-21,TSLA,298.0,300.0,285.168,285.333,94444362
689,2021-10-20,TSLA,288.6,289.83,285.793,288.45,42096156
690,2021-10-19,TSLA,288.09,292.65,287.503,292.51,52143384
691,2021-10-18,TSLA,290.037,291.753,283.823,283.93,72621732
692,2021-10-15,TSLA,281.01,281.07,274.117,274.579,56773701
693,2021-10-14,TSLA,272.773,273.417,271.117,271.83,36741510
694,2021-10-13,TSLA,270.36,271.803,268.593,270.157,42360225
695,2021-10-12,TSLA,268.573,270.773,265.523,266.977,66060120
696,2021-10-11,TSLA,263.98,267.08,261.833,262.55,42600966
697,2021-10-08,TSLA,261.83,265.46,260.303,265.403,50215812
698,2021-10-07,TSLA,264.537,268.333,261.127,261.82,57587346
699,2021-10-06,TSLA,260.917,262.22,257.74,258.733,43898304
700,2021-10-05,TSLA,260.197,265.77,258.067,261.599,55297875
701,2021-10-04,TSLA,260.51,268.99,258.707,265.5,91450023
702,2021-10-01,TSLA,258.407,260.26,254.53,259.467,51094242
703,2021-09-30,TSLA,258.493,263.044,258.333,260.333,53867883
704,2021-09-29,TSLA,260.437,264.5,256.893,259.933,62828631
705,2021-09-28,TSLA,259.187,265.213,255.393,262.4,76144266
706,2021-09-27,TSLA,263.787,266.333,256.437,257.707,84211971
707,2021-09-24,TSLA,258.13,258.267,248.187,248.63,64119066
708,2021-09-23,TSLA,251.213,252.733,249.307,251.667,35842581
709,2021-09-22,TSLA,250.647,251.223,246.373,247.842,45378816
710,2021-09-21,TSLA,246.46,248.247,243.48,244.93,48992169
711,2021-09-20,TSLA,243.39,247.333,239.542,244.853,74272956
712,2021-09-17,TSLA,253.163,253.68,250.0,252.383,84612528
713,2021-09-16,TSLA,252.33,252.97,249.203,250.943,41770179
714,2021-09-15,TSLA,251.943,252.287,246.12,248.333,46073055
715,2021-09-14,TSLA,248.163,251.49,245.467,247.523,55574643
716,2021-09-13,TSLA,247.667,248.26,236.283,246.738,68857446
717,2021-09-10,TSLA,245.423,254.203,244.84,253.2,45552510
718,2021-09-09,TSLA,251.62,254.033,250.543,251.137,42233193
719,2021-09-08,TSLA,251.29,254.817,246.924,253.86,56379108
720,2021-09-07,TSLA,250.973,253.4,246.42,246.667,60119475
721,2021-09-03,TSLA,244.523,244.667,241.4,244.083,45813135
722,2021-09-02,TSLA,244.13,246.99,243.513,244.833,38390217
723,2021-09-01,TSLA,244.697,247.33,243.757,244.693,39613005
724,2021-08-31,TSLA,245.24,246.797,242.147,244.333,62566308
725,2021-08-30,TSLA,243.637,243.667,237.577,238.238,55812660
726,2021-08-27,TSLA,237.307,238.333,234.033,235.0,41501289
727,2021-08-26,TSLA,233.72,238.467,232.54,236.103,39642876
728,2021-08-25,TSLA,237.067,238.99,234.667,235.677,37936686
729,2021-08-24,TSLA,236.163,238.407,234.213,236.893,39249213
730,2021-08-23,TSLA,235.433,237.377,226.917,228.481,60794577
731,2021-08-20,TSLA,226.753,230.71,224.567,227.617,44525595
732,2021-08-19,TSLA,224.49,228.85,222.53,226.07,42940458
733,2021-08-18,TSLA,229.663,231.923,223.117,223.249,61048125
734,2021-08-17,TSLA,221.903,224.86,216.28,224.217,71163837
735,2021-08-16,TSLA,228.723,236.5,225.467,235.023,69309909
736,2021-08-13,TSLA,239.057,243.3,238.113,241.237,50194401
737,2021-08-12,TSLA,240.75,240.933,233.133,235.447,53045058
738,2021-08-11,TSLA,235.94,238.393,234.737,237.57,29401674
739,2021-08-10,TSLA,236.663,238.863,233.96,237.997,40296915
740,2021-08-09,TSLA,237.92,239.677,235.043,236.723,44146047
741,2021-08-06,TSLA,233.033,238.777,232.543,237.3,46869147
742,2021-08-05,TSLA,238.21,240.317,237.137,238.667,38758911
743,2021-08-04,TSLA,236.973,241.633,236.31,237.0,51007941
744,2021-08-03,TSLA,236.58,240.883,233.67,239.667,64860759
745,2021-08-02,TSLA,236.557,242.313,232.8,233.333,100847295
746,2021-07-30,TSLA,229.067,232.51,223.0,223.919,88969233
747,2021-07-29,TSLA,225.783,227.897,216.267,216.597,91183911
748,2021-07-28,TSLA,215.66,218.323,213.133,215.665,48019788
749,2021-07-27,TSLA,214.927,222.167,209.08,221.133,98439870
750,2021-07-26,TSLA,219.207,222.733,215.703,216.99,76009668
751,2021-07-23,TSLA,214.46,216.267,212.433,215.453,43814832
752,2021-07-22,TSLA,216.42,220.723,214.867,218.814,45317181
753,2021-07-21,TSLA,218.43,221.62,216.763,219.87,41860014
754,2021-07-20,TSLA,220.167,220.797,213.5,217.33,46461381
755,2021-07-19,TSLA,215.407,215.733,207.097,209.963,63891270
756,2021-07-16,TSLA,214.74,218.9,214.067,218.227,49112910
757,2021-07-15,TSLA,216.867,222.047,212.627,219.463,60628713
758,2021-07-14,TSLA,217.793,226.203,217.613,223.583,64923570
759,2021-07-13,TSLA,222.847,231.093,222.099,228.773,62898276
760,2021-07-12,TSLA,228.567,229.08,220.72,220.733,77781126
761,2021-07-09,TSLA,218.983,219.637,214.897,217.728,54421644
762,2021-07-08,TSLA,217.603,218.143,206.82,209.457,68319948
763,2021-07-07,TSLA,214.883,221.9,212.773,221.423,56375880
764,2021-07-06,TSLA,219.86,228.0,217.133,227.237,69853350
765,2021-07-02,TSLA,226.3,233.333,224.42,226.327,81292122
766,2021-07-01,TSLA,225.973,229.33,224.267,227.973,55903566
767,2021-06-30,TSLA,226.567,230.937,226.047,226.59,56774586
768,2021-06-29,TSLA,226.92,229.17,225.297,228.217,52143939
769,2021-06-28,TSLA,229.573,231.567,223.44,223.88,64884477
770,2021-06-25,TSLA,223.957,231.27,222.9,229.86,97490121
771,2021-06-24,TSLA,226.607,232.54,222.537,224.997,137947158
772,2021-06-23,TSLA,218.857,219.068,210.013,210.667,93297684
773,2021-06-22,TSLA,207.903,209.523,205.167,206.083,57476676
774,2021-06-21,TSLA,206.943,210.463,202.96,208.16,74438223
775,2021-06-18,TSLA,207.77,209.45,203.933,204.457,73682715
776,2021-06-17,TSLA,205.533,207.157,200.447,200.629,68104050
777,2021-06-16,TSLA,201.623,202.833,197.833,199.178,66432381
778,2021-06-15,TSLA,199.787,205.597,199.41,205.563,53292435
779,2021-06-14,TSLA,205.897,208.497,203.06,204.077,61271949
780,2021-06-11,TSLA,203.297,204.187,200.507,203.41,48615909
781,2021-06-10,TSLA,203.373,205.53,200.167,201.293,71758818
782,2021-06-09,TSLA,199.593,203.93,199.21,200.723,49753698
783,2021-06-08,TSLA,201.197,207.697,198.5,207.67,78160215
784,2021-06-07,TSLA,201.71,203.333,194.293,197.275,67631046
785,2021-06-04,TSLA,199.683,200.203,192.4,193.237,72110688
786,2021-06-03,TSLA,190.947,201.517,190.407,200.6,90335679
787,2021-06-02,TSLA,201.707,207.787,199.713,206.71,69908337
788,2021-06-01,TSLA,207.967,211.267,206.85,209.267,54254670
789,2021-05-28,TSLA,208.407,211.863,207.46,209.5,68211114
790,2021-05-27,TSLA,210.283,210.377,205.403,206.747,79111779
791,2021-05-26,TSLA,206.377,208.723,200.5,202.52,85917915
792,2021-05-25,TSLA,201.563,204.663,198.57,202.437,84017799
793,2021-05-24,TSLA,202.147,204.827,191.217,193.867,103674267
794,2021-05-21,TSLA,193.627,198.893,193.333,198.703,78091785
795,2021-05-20,TSLA,195.593,196.283,190.357,191.667,92463357
796,2021-05-19,TSLA,187.82,188.737,182.327,184.183,118735185
797,2021-05-18,TSLA,192.623,198.75,187.793,189.333,110491701
798,2021-05-17,TSLA,192.277,196.577,187.067,191.851,97171080
799,2021-05-14,TSLA,196.58,197.623,190.153,194.47,100112568
800,2021-05-13,TSLA,190.563,202.153,186.55,200.515,132554748
801,2021-05-12,TSLA,196.63,206.803,195.588,200.83,101470938
802,2021-05-11,TSLA,205.733,209.033,198.533,199.747,139511688
803,2021-05-10,TSLA,209.68,221.683,209.203,221.633,94177251
804,2021-05-07,TSLA,224.123,230.0,220.073,221.933,70407516
805,2021-05-06,TSLA,221.18,227.007,216.667,226.92,83353857
806,2021-05-05,TSLA,223.647,228.432,222.447,227.02,65705682
807,2021-05-04,TSLA,224.533,227.815,219.234,226.313,89217957
808,2021-05-03,TSLA,228.3,235.333,226.833,234.6,81129429
809,2021-04-30,TSLA,236.48,238.49,222.047,222.53,122276166
810,2021-04-29,TSLA,225.667,234.083,222.833,233.17,86536347
811,2021-04-28,TSLA,231.467,236.167,231.2,232.137,66813141
812,2021-04-27,TSLA,234.913,241.333,234.45,239.32,88310985
813,2021-04-26,TSLA,246.067,249.767,244.202,247.0,93115506
